Status,"Common
Code",Name,Description,"Level /
Category",Symbol,Conversion Factor
,N40,kilogram per metre hour,Unit of the dynamic viscosity as a quotient SI base unit kilogram divided by the SI base unit metre and by the unit hour.,1M,kg/(m·h),"2,777 78 × 10⁻⁴ Pa x s"
,N41,gram per centimetre second,"Unit of the dynamic viscosity as a quotient of the 0,001-fold of the SI base unit kilogram divided by the 0,01-fold of the SI base unit metre and SI base unit second.",1M,g/(cm·s),"0,1 Pa x s"
,N42,poundal second per square inch,Non SI-conforming unit of dynamic viscosity according to the Imperial system of units as product unit of the pressure (poundal by square inch) multiplied by the SI base unit second.,2,(pdl/in²)·s,"2,142 957 x 10² Pa x s"
,N43,pound per foot minute,Unit of the dynamic viscosity according to the Anglo-American unit system.,2,lb/(ft·min),"2,480 273 x 10⁻²  Pa x s"
,N44,pound per foot day,Unit of the dynamic viscosity according to the Anglo-American unit system.,2,lb/(ft·d),"1,722 412 x 10⁻⁵ Pa x s"
,N45,cubic metre per second pascal,Power of the SI base unit meter by exponent 3 divided by the product of the SI base unit second and the derived SI base unit pascal.,1S,(m³/s)/Pa,kg⁻¹ x m⁴ x s
,N46,foot poundal,Unit of the work (force-path).,2,ft·pdl,"4,214 011 x 10⁻² J"
,N47,inch poundal,Unit of work (force multiplied by path) according to the Imperial system of units as a product unit inch multiplied by poundal.,2,in·pdl,"3,511 677 x 10⁻³ J"
,N48,watt per square centimetre,"Derived SI unit watt divided by the power of the 0,01-fold the SI base unit metre by exponent 2.",2,W/cm²,10⁴ W/m²
,N49,watt per square inch,Derived SI unit watt divided by the power of the unit inch according to the Anglo-American and Imperial system of units by exponent 2.,2,W/in²,"1,550 003 x 10³ W/m²"
,N50,British thermal unit (international table) per square foot hour,Unit of the surface heat flux according to the Imperial system of units.,2,BtuIT/(ft²·h),"3,154 591 W/m²"
,N51,British thermal unit (thermochemical) per square foot hour,Unit of the surface heat flux according to the Imperial system of units.,2,Btuth/(ft²·h),"3,152 481 W/m²"
,N52,British thermal unit (thermochemical) per square foot minute,Unit of the surface heat flux according to the Imperial system of units.,2,Btuth/(ft²·min) ,"1,891 489 x 10² W/m²"
,N53,British thermal unit (international table) per square foot second,Unit of the surface heat flux according to the Imperial system of units.,2,BtuIT/(ft²·s),"1,135 653 x 10⁴ W/m²"
,N54,British thermal unit (thermochemical) per square foot second,Unit of the surface heat flux according to the Imperial system of units.,2,Btuth/(ft²·s),"1,134 893 x 10⁴ W/m²"
,N55,British thermal unit (international table) per square inch second,Unit of the surface heat flux according to the Imperial system of units.,2,BtuIT/(in²·s),"1,634 246 x 10⁶ W/m²"
,N56,calorie (thermochemical) per square centimetre minute,Unit of the surface heat flux according to the Imperial system of units.,2,calth/(cm²·min),"6,973 333 x 10² W/m²"
,N57,calorie (thermochemical) per square centimetre second,Unit of the surface heat flux according to the Imperial system of units.,2,calth/(cm²·s),"4,184 x 10⁴ W/m²"
,N58,British thermal unit (international table) per cubic foot,Unit of the energy density according to the Imperial system of units.,2,BtuIT/ft³,"3,725 895 x10⁴ J/m³"
,N59,British thermal unit (thermochemical) per cubic foot,Unit of the energy density according to the Imperial system of units.,2,Btuth/ft³,"3,723 403 x10⁴ J/m³"
,N60,British thermal unit (international table) per degree Fahrenheit,Unit of the heat capacity according to the Imperial system of units.,2,BtuIT/ºF,"1,899 101 x 10³ J/K"
,N61,British thermal unit (thermochemical) per degree Fahrenheit,Unit of the heat capacity according to the Imperial system of units.,2,Btuth/ºF,"1,897 830 x 10³ J/K"
,N62,British thermal unit (international table) per degree Rankine,Unit of the heat capacity according to the Imperial system of units.,2,BtuIT/ºR,"1,899 101 x 10³ J/K"
,N63,British thermal unit (thermochemical) per degree Rankine,Unit of the heat capacity according to the Imperial system of units.,2,Btuth/ºR,"1,897 830 x 10³ J/K"
,N64,British thermal unit (thermochemical) per pound degree Rankine,Unit of the heat capacity (British thermal unit according to the international table according to the Rankine degree) according to the Imperial system of units divided by the unit avoirdupois pound according to the avoirdupois system of units.,2,(Btuth/°R)/lb,"4,184 x 10³ J/(kg x K)"
,N65,kilocalorie (international table) per gram kelvin,"Unit of the mass-related heat capacity as quotient 1000-fold of the calorie (international table) divided by the product of the 0,001-fold of the SI base units kilogram and kelvin.",2,(kcalIT/K)/g,"4,186 8 x 10⁶ J/(kg x K)"
,N66,British thermal unit (39 ºF),Unit of heat energy according to the Imperial system of units in a reference temperature of 39 °F.,2,Btu (39 ºF) ,"1,059 67  x 10³ J"
,N67,British thermal unit (59 ºF),Unit of heat energy according to the Imperial system of units in a reference temperature of 59 °F.,2,Btu (59 ºF),"1,054 80  x 10³ J"
,N68,British thermal unit (60 ºF),Unit of head energy according to the Imperial system of units at a reference temperature of 60 °F.,2,Btu (60 ºF) ,"1,054 68  x 10³ J"
,N69,calorie (20 ºC),"Unit for quantity of heat, which is to be required for 1 g air free water at a constant pressure from 101,325 kPa, to warm up the pressure of standard atmosphere at sea level, from 19,5 °C on 20,5 °C.",2,cal₂₀,"4,181 90"
,N70,quad (1015 BtuIT),Unit of heat energy according to the imperial system of units.,2,quad,"1,055 056 × 10¹⁸ J"
,N71,therm (EC),"Unit of heat energy in commercial use, within the EU defined: 1 thm (EC) = 100 000 BtuIT.",2,thm (EC),"1,055 06 × 10⁸ J"
,N72,therm (U.S.),Unit of heat energy in commercial use.,2,thm (US),"1,054 804 × 10⁸ J"
,N73,British thermal unit (thermochemical) per pound,Unit of the heat energy according to the Imperial system of units divided the unit avoirdupois pound according to the avoirdupois system of units.,2,Btuth/lb,"2,324 444 x 10³ J/kg"
,N74,British thermal unit (international table) per hour square foot degree Fahrenheit,Unit of the heat transition coefficient according to the Imperial system of units.,2,BtuIT/(h·ft²·ºF),"5,678 263 W/(m² x K)"
,N75,British thermal unit (thermochemical) per hour square foot degree Fahrenheit,Unit of the heat transition coefficient according to the imperial system of units.,2,Btuth/(h·ft²·ºF),"5,674 466 W/(m² x K)"
,N76,British thermal unit (international table) per second square foot degree Fahrenheit,Unit of the heat transition coefficient according to the imperial system of units.,2,BtuIT/(s·ft²·ºF),"2,044 175 x 10⁴ W/(m² x K)"
,N77,British thermal unit (thermochemical) per second square foot degree Fahrenheit,Unit of the heat transition coefficient according to the imperial system of units.,2,Btuth/(s·ft²·ºF) ,"2,042 808 x 10⁴ W/(m² x K)"
,N78,kilowatt per square metre kelvin,1000-fold of the derived SI unit watt divided by the product of the power of the SI base unit metre by exponent 2 and the SI base unit kelvin.,1M,kW/(m²·K),10³ W/(m² x K)
,N79,kelvin per pascal,SI base unit kelvin divided by the derived SI unit pascal.,1S,K/Pa,kg⁻¹ x m x s² x K
,N80,watt per metre degree Celsius,Derived SI unit watt divided by the product of the SI base unit metre and the unit for temperature degree Celsius.,1M,W/(m·°C),W/(m x K)
,N81,kilowatt per metre kelvin,1000-fold of the derived SI unit watt divided by the product of the SI base unit metre and the SI base unit kelvin.,1M,kW/(m·K),10³ W/(m x K)
,N82,kilowatt per metre degree Celsius,1000-fold of the derived SI unit watt divided by the product of the SI base unit metre and the unit for temperature degree Celsius.,1M,kW/(m·°C),10³ W/(m x K)
,N83,metre per degree Celcius metre,SI base unit metre divided by the product of the unit degree Celsius and the SI base unit metre.,2,m/(°C·m),K⁻¹
,N84,degree Fahrenheit hour per British thermal unit (international table),Non SI-conforming unit of the thermal resistance according to the Imperial system of units.,2,ºF/(BtuIT/h),"1,895 634 K/W"
,N85,degree Fahrenheit hour per British thermal unit (thermochemical),Non SI-conforming unit of the thermal resistance according to the Imperial system of units.,2,ºF/(Btuth/h),"1,896 903 K/W"
,N86,degree Fahrenheit second per British thermal unit (international table),Non SI-conforming unit of the thermal resistance according to the Imperial system of units.,2,ºF/(BtuIT/s),"5,265 651 x 10⁻⁴ K/W"
,N87,degree Fahrenheit second per British thermal unit (thermochemical),Non SI-conforming unit of the thermal resistance according to the Imperial system of units.,2,ºF/(Btuth/s),"5,269 175 x 10⁻⁴ K/W"
,N88,degree Fahrenheit hour square foot per British thermal unit (international table) inch,Unit of specific thermal resistance according to the Imperial system of units.,2,ºF·h·ft²/(BtuIT·in),"6,933 472 K x m/W"
,N89,degree Fahrenheit hour square foot per British thermal unit (thermochemical) inch,Unit of specific thermal resistance according to the Imperial system of units.,2,ºF·h·ft²/(Btuth·in),"6,938 112 K x m/W"
,N90,kilofarad,1000-fold of the derived SI unit farad.,1M,kF,10³ F
,N91,reciprocal joule,Reciprocal of the derived SI unit joule.,1,1/J,1/J
,N92,picosiemens,"0,000 000 000 001-fold of the derived SI unit siemens.",1M,pS,10⁻¹² S
,N93,ampere per pascal,SI base unit ampere divided by the derived SI unit pascal.,1M,A/Pa,kg⁻¹ x m x s² x A
,N94,franklin,"CGS (Centimetre-Gram-Second system) unit of the electrical charge, where the charge amounts to exactly 1 Fr where the force of 1 dyn on an equal load is performed at a distance of 1 cm.",2,Fr,"3,335 641 x 10⁻¹⁰ C"
,N95,ampere minute,A unit of electric charge defining the amount of charge accumulated by a steady flow of one ampere for one minute..,1M,A·min,60 C
,N96,biot,CGS (Centimetre-Gram-Second system) unit of the electric power which is defined by a force of 2 dyn per cm between two parallel conductors of infinite length with negligible cross-section in the distance of 1 cm.,2,Bi,10¹ A
,N97,gilbert,"CGS (Centimetre-Gram-Second system) unit of the magnetomotive force, which is defined by the work to increase the magnetic potential of a positive common pol with 1 erg.",2,Gi,"7,957 747 x 10⁻¹ A"
,N98,volt per pascal,Derived SI unit volt divided by the derived SI unit pascal.,1M,V/Pa,m³ x s⁻¹ x A⁻¹
,N99,picovolt,"0,000 000 000 001-fold of the derived SI unit volt.",1M,pV,10⁻¹² V
,NA,milligram per kilogram,,1S,mg/kg,10⁻⁶  1
,NAR,number of articles,A unit of count defining the number of articles (article: item).,3.7,,
X,NB,barge,,3.4,,
X,NBB,number of bobbins,,3.7,,
X,NC,car,,3.5,,
,NCL,number of cells,"A unit of count defining the number of cells (cell: an enclosed or circumscribed space, cavity, or volume).",3.7,,
X,ND,net barrel,,3.1,,
X,NE,net litre,,3.1,,
,NEW,newton,,1,N,(kg x m)/s²
,NF,message,A unit of count defining the number of messages.,3.9,,
X,NG,net gallon (us),,3.1,,
X,NH,message hour,,3.5,,
X,NI,net imperial gallon,,3.1,,
,NIL,nil,A unit of count defining the number of instances of nothing.,3.8,(),
,NIU,number of international units,A unit of count defining the number of international units.,3.7,,
X,NJ,number of screens,,3.7,,
,NL,load,A unit of volume defining the number of loads (load: a quantity of items carried or processed at one time).,3.4,,
,NM3,Normalised cubic metre,Normalised cubic metre (temperature 0°C and pressure 1013.25 millibars ),2,,m3
,NMI,nautical mile,,1,n mile,1 852 m
,NMP,number of packs,A unit of count defining the number of packs (pack: a collection of objects packaged together).,3.7,,
X,NN,train,,3.5,,
X,NPL,number of parcels,,3.7,,
D,NPR,number of pairs,A unit of count defining the number of pairs (pair: item described by two's).,3.7,,use pair
,NPT,number of parts,A unit of count defining the number of parts (part: component of a larger entity).,3.7,,
D,NQ,mho,,2,,S
D,NR,micromho,,2,,10⁻⁶ S
X,NRL,number of rolls,"Use UN/ECE Recommendation 21 (refer to Note 2 in the spreadsheet introduction, 1st sheet).",3.7,,
,NT,net ton,"A unit of mass equal to 2000 pounds, see ton (US).  Refer International Convention on tonnage measurement of Ships.",3.4,,
D,NTT,net register ton,"A unit of mass equal to the total cubic footage after deductions, where 1 register ton is equal to 100 cubic feet. Refer International Convention on tonnage measurement of Ships.",3.4,,
,NU,newton metre,,1,N·m,N x m
X,NV,vehicle,,3.4,,
,NX,part per thousand,"A unit of proportion equal to 10⁻³. 
Synonym: per mille",3.7,‰,1 x 10⁻³
X,NY,pound per air dry metric ton,,3.5,,
,OA,panel,"A unit of count defining the number of panels (panel: a distinct, usually rectangular, section of a surface).",3.9,,
,ODE,ozone depletion equivalent,"A unit of mass defining the ozone depletion potential in kilograms of a product relative to the calculated depletion for the reference substance, Trichlorofluoromethane (CFC-11).",3.1,,
,ODG,ODS Grams,"A unit of measure calculated by multiplying the mass of the substance in grams and the ozone-depleting potential for the substance.
",3.1,,
,ODK,ODS Kilograms,A unit of measure calculated by multiplying the mass of the substance in kilograms and the ozone-depleting potential for the substance.,3.1,,
,ODM,ODS Milligrams,A unit of measure calculated by multiplying the mass of the substance in milligrams and the ozone-depleting potential for the substance.,3.1,,
,OHM,ohm,,1,Ω,Ω
,ON,ounce per square yard,,2,oz/yd²,"3,390 575 x 10⁻² kg/m²"
,ONZ,ounce (avoirdupois),,2,oz,"2,834 952 x 10⁻² kg"
X,OP,two pack,,3.2,,
,OPM,oscillations per minute,The number of oscillations per minute.,2,o/min,1.667 x 10-2 /s
,OT,overtime hour,A unit of time defining the number of overtime hours.,3.1,,
D,OZ,ounce av,A unit of measure equal to 1/16 of a pound or about 28.3495 grams (av = avoirdupois). Use ounce (common code ONZ).,3.1,,
,OZA,fluid ounce (US),,2,fl oz (US),"2,957 353 x 10⁻⁵ m³"
,OZI,fluid ounce (UK),,2,fl oz (UK),"2,841 306 x 10⁻⁵ m³"
X,P0,page - electronic,,3.9,,
,P1,percent,A unit of proportion equal to 0.01.,3.7,% or pct,1 x 10⁻²
,P10,coulomb per metre,Derived SI unit coulomb divided by the SI base unit metre.,1,C/m,m⁻¹ x s x A
,P11,kiloweber,1000 fold of the derived SI unit weber.,1M,kWb,10³ Wb
,P12,gamma,Unit of magnetic flow density.,2,γ,10⁻⁹ T
,P13,kilotesla,1000-fold of the derived SI unit tesla.,1M,kT,10³ T
,P14,joule per second,Quotient of the derived SI unit joule divided by the SI base unit second.,1,J/s,W
,P15,joule per minute,Quotient from the derived SI unit joule divided by the unit minute.,1M,J/min,"1,666 67 × 10⁻² W"
,P16,joule per hour,Quotient from the derived SI unit joule divided by the unit hour.,1M,J/h,"2,777 78 × 10⁻⁴ W"
,P17,joule per day,Quotient from the derived SI unit joule divided by the unit day.,1M,J/d,"1,157 41 × 10⁻⁵ W"
,P18,kilojoule per second,Quotient from the 1000-fold of the derived SI unit joule divided by the SI base unit second.,1M,kJ/s,10³ W
,P19,kilojoule per minute,Quotient from the 1000-fold of the derived SI unit joule divided by the unit minute.,1M,kJ/min,"1,666 67 × 10 W"
,P2,pound per foot,,2,lb/ft,"1,488 164 kg/m"
,P20,kilojoule per hour,Quotient from the 1000-fold of the derived SI unit joule divided by the unit hour.,1M,kJ/h,"2,777 78 x 10⁻¹ W"
,P21,kilojoule per day,Quotient from the 1000-fold of the derived SI unit joule divided by the unit day.,1M,kJ/d,"1,157 41 x 10⁻² W"
,P22,nanoohm,"0,000 000 001-fold of the derived SI unit ohm.",1M,nΩ,10⁻⁹ Ω
,P23,ohm circular-mil per foot,Unit of resistivity.,2,Ω·cmil/ft ,"1,662 426 x 10⁻⁹ Ω x m"
,P24,kilohenry,1000-fold of the derived SI unit henry.,1M,kH,10³ H
,P25,lumen per square foot,Derived SI unit lumen divided by the power of the unit foot according to the Anglo-American and Imperial system of units by exponent 2.,2,lm/ft²,"1,076 391 x 10¹ cd x sr / m²"
,P26,phot,"CGS (Centimetre-Gram-Second system) unit of luminance, defined as lumen by square centimetre.",2,ph,10⁴ cd x sr / m²
,P27,footcandle,"Non SI conform traditional unit, defined as density of light which impinges on a surface which has a distance of one foot from a light source, which shines with an intensity of an international candle.",2,ftc,"1,076 391 x 10¹ cd x sr / m²"
,P28,candela per square inch,SI base unit candela divided by the power of unit inch according to the Anglo-American and Imperial system of units by exponent 2.,2,cd/in²,"1,550 003 x 10³ cd/m²"
,P29,footlambert,"Unit of the luminance according to the Anglo-American system of units, defined as emitted or reflected luminance of a lm/ft².",2,ftL,"3,426 259 cd/m²"
X,P3,three pack,,3.2,,
,P30,lambert,"CGS (Centimetre-Gram-Second system) unit of luminance, defined as the emitted or reflected luminance by one lumen per square centimetre.",2,Lb,"3,183 099 x 10³ cd/m²"
,P31,stilb,"CGS (Centimetre-Gram-Second system) unit of luminance, defined as emitted or reflected luminance by one lumen per square centimetre.",2,sb,10⁴ cd/m²
,P32,candela per square foot,Base unit SI candela divided by the power of the unit foot according to the Anglo-American and Imperial system of units by exponent 2.,2,cd/ft²,"1,076 391 x 10 cd/m²"
,P33,kilocandela,1000-fold of the SI base unit candela.,1M,kcd,10³ cd
,P34,millicandela,"0,001-fold of the SI base unit candela.",1M,mcd,10⁻³ cd
,P35,Hefner-Kerze,"Obsolete, non-legal unit of the power in Germany relating to DIN 1301-3:1979: 1 HK = 0,903 cd.",2,HK,"0,903 cd"
,P36,international candle,"Obsolete, non-legal unit of the power in Germany relating to DIN 1301-3:1979: 1 HK = 1,019 cd.",2,IK,"1,019 cd"
,P37,British thermal unit (international table) per square foot,Unit of the areal-related energy transmission according to the Imperial system of units.,2,BtuIT/ft²,"1,135 653 x 10⁴ J/m²"
,P38,British thermal unit (thermochemical) per square foot,Unit of the areal-related energy transmission according to the Imperial system of units.,2,Btuth/ft²,"1,134 893 x 10⁴ J/m²"
,P39,calorie (thermochemical) per square centimetre,Unit of the areal-related energy transmission according to the Imperial system of units.,2,calth/cm²,"4,184 x 10⁴ J/m²"
X,P4,four pack,,3.2,,
,P40,langley,CGS (Centimetre-Gram-Second system) unit of the areal-related energy transmission (as a measure of the incident quantity of heat of solar radiation on the earth's surface).,2,Ly,"4,184 x 10⁴ J/m²"
,P41,decade (logarithmic),"1 Dec := log2 10 ˜ 3,32 according to the logarithm for frequency range between f1 and f2, when f2/f1 = 10.",2,dec,dec
,P42,pascal squared second,Unit of the set as a product of the power of derived SI unit pascal with exponent 2 and the SI base unit second.,1,Pa²·s,m⁻² x kg² x s⁻³
,P43,bel per metre,Unit bel divided by the SI base unit metre.,1M,B/m,B/m
,P44,pound mole,Non SI-conforming unit of quantity of a substance relating that one pound mole of a chemical composition corresponds to the same number of pounds as the molecular weight of one molecule of this composition in atomic mass units.,2,lbmol,"453,592 4 mol"
,P45,pound mole per second,Non SI-conforming unit of the power of the amount of substance non-SI compliant unit of the molar flux relating that a pound mole of a chemical composition the same number of pound corresponds like the molecular weight of a molecule of this composition in atomic mass units.,2,lbmol/s,"4,535 924 x 10² mol/s"
,P46,pound mole per minute,Non SI-conforming unit of the power of the amount of substance non-SI compliant unit of the molar flux relating that a pound mole of a chemical composition the same number of pound corresponds like the molecular weight of a molecule of this composition in atomic mass units.,2,lbmol/h,"7,559 873 mol/s"
,P47,kilomole per kilogram,1000-fold of the SI base unit mol divided by the SI base unit kilogram.,1M,kmol/kg,10³ mol/kg
,P48,pound mole per pound,Non SI-conforming unit of the material molar flux divided by the avoirdupois pound for mass according to the avoirdupois unit system.,2,lbmol/lb,10³ mol/kg
,P49,newton square metre per ampere,Product of the derived SI unit newton and the power of SI base unit metre with exponent 2 divided by the SI base unit ampere.,1S,N·m²/A,m³ x kg x s⁻²  x A⁻¹
,P5,five pack,A unit of count defining the number of five-packs (five-pack: set of five items packaged together).,3.2,,
,P50,weber metre,Product of the derived SI unit weber and SI base unit metre.,1S,Wb·m,m³ x kg x s⁻²  x A⁻¹
,P51,mol per kilogram pascal,SI base unit mol divided by the product of the SI base unit kilogram and the derived SI unit pascal.,1S,(mol/kg)/Pa,m x kg⁻² x s² x mol
,P52,mol per cubic metre pascal,SI base unit mol divided by the product of the power from the SI base unit metre with exponent 3 and the derived SI unit pascal.,1S,(mol/m³)/Pa,m⁻² x kg⁻¹ x s² x mol
,P53,unit pole,CGS (Centimetre-Gram-Second system) unit for magnetic flux of a magnetic pole (according to the interaction of identical poles of 1 dyn at a distance of a cm).,2,unit pole ,"1,256 637 x 10⁻⁷ Wb"
,P54,milligray per second,"0,001-fold of the derived SI unit gray divided by the SI base unit second.",1M,mGy/s,10⁻³ Gy/s
,P55,microgray per second,"0,000 001-fold of the derived SI unit gray divided by the SI base unit second.",1M,µGy/s,10⁻⁶ Gy/s
,P56,nanogray per second,"0,000 000 001-fold of the derived SI unit gray divided by the SI base unit second.",1M,nGy/s,10⁻⁹ Gy/s
,P57,gray per minute,SI derived unit gray divided by the unit minute.,1M,Gy/min,"1,666 67 × 10⁻² Gy/s"
,P58,milligray per minute,"0,001-fold of the derived SI unit gray divided by the unit minute.",1M,mGy/min,"1,666 67 × 10⁻⁵ Gy/s"
,P59,microgray per minute,"0,000 001-fold of the derived SI unit gray divided by the unit minute.",1M,µGy/min,"1,666 67 × 10⁻⁸ Gy/s"
X,P6,six pack,,3.2,,
,P60,nanogray per minute,"0,000 000 001-fold of the derived SI unit gray divided by the unit minute.",1M,nGy/min,"1,666 67 × 10⁻¹¹ Gy/s"
,P61,gray per hour,SI derived unit gray divided by the unit hour.,1M,Gy/h,"2,777 78 × 10⁻⁴ Gy/s"
,P62,milligray per hour,"0,001-fold of the derived SI unit gray divided by the unit hour.",1M,mGy/h,"2,777 78 × 10⁻⁷ Gy/s"
,P63,microgray per hour,"0,000 001-fold of the derived SI unit gray divided by the unit hour.",1M,µGy/h,"2,777 78 × 10⁻¹⁰ Gy/s"
,P64,nanogray per hour,"0,000 000 001-fold of the derived SI unit gray divided by the unit hour.",1M,nGy/h,"2,777 78 × 10⁻¹³ Gy/s"
,P65,sievert per second,Derived SI unit sievert divided by the SI base unit second.,2,Sv/s,Sv/s
,P66,millisievert per second,"0,001-fold of the derived SI unit sievert divided by the SI base unit second.",2,mSv/s,10⁻³ Sv/s
,P67,microsievert per second,"0,000 001-fold of the derived SI unit sievert divided by the SI base unit second.",2,µSv/s,10⁻⁶ Sv/s
,P68,nanosievert per second,"0,000 000 001-fold of the derived SI unit sievert divided by the SI base unit second.",2,nSv/s,10⁻⁹ Sv/s
,P69,rem per second,"Unit for the equivalent tin rate relating to DIN 1301-3:1979: 1 rem/s = 0,01 J/(kg·s) = 1 Sv/s.",2,rem/s,10⁻² Sv/s
X,P7,seven pack,,3.2,,
,P70,sievert per hour,Derived SI unit sievert divided by the unit hour.,2,Sv/h,"2,777 78 × 10⁻⁴ Sv/s"
,P71,millisievert per hour,"0,001-fold of the derived SI unit sievert divided by the unit hour.",2,mSv/h,"0,277 777 778 × 10⁻⁷ Sv/s"
,P72,microsievert per hour,"0,000 001-fold of the derived SI unit sievert divided by the unit hour.",2,µSv/h,"0,277 777 778 × 10⁻¹⁰ Sv/s"
,P73,nanosievert per hour,"0,000 000 001-fold of the derived SI unit sievert divided by the unit hour.",2,nSv/h,"0,277 777 778 × 10⁻¹³ Sv/s"
,P74,sievert per minute,Derived SI unit sievert divided by the unit minute.,2,Sv/min,"0,016 666 Sv/s"
,P75,millisievert per minute,"0,001-fold of the derived SI unit sievert divided by the unit minute.",2,mSv/min,"1,666 666 667 × 10⁻⁵ Sv/s"
,P76,microsievert per minute,"0,000 001-fold of the derived SI unit sievert divided by the unit minute.",2,µSv/min,"1,666 666 667 × 10⁻⁸ Sv/s"
,P77,nanosievert per minute,"0,000 000 001-fold of the derived SI unit sievert divided by the unit minute.",2,nSv/min,"1,666 666 667 × 10⁻¹¹ Sv/s"
,P78,reciprocal square inch,Complement of the power of the unit inch according to the Anglo-American and Imperial system of units by exponent 2.,2,1/in²,"1,550 003 x 10³ m⁻²"
,P79,pascal square metre per kilogram,"Unit of the burst index as derived unit for pressure pascal related to the substance, represented as a quotient from the SI base unit kilogram divided by the power of the SI base unit metre by exponent 2.",1,Pa/(kg/m²),m/s²
X,P8,eight pack,,3.2,,
,P80,millipascal per metre,"0,001-fold of the derived SI unit pascal divided by the SI base unit metre.",1M,mPa/m,10⁻³ kg/(m² x s²)
,P81,kilopascal per metre,1000-fold of the derived SI unit pascal divided by the SI base unit metre.,1M,kPa/m,10³ kg/(m² x s²)
,P82,hectopascal per metre,100-fold of the derived SI unit pascal divided by the SI base unit metre.,1M,hPa/m,10² kg/(m² x s²)
,P83,standard atmosphere per metre,Outdated unit of the pressure divided by the SI base unit metre.,2,Atm/m,"1,013 25 x 10⁵ kg/(m² x s²)"
,P84,technical atmosphere per metre,Obsolete and non-legal unit of the pressure which is generated by a 10 metre water column divided by the SI base unit metre.,2,at/m,"9,806 65 x 10⁴  kg/(m² x s²)"
,P85,torr per metre,CGS (Centimetre-Gram-Second system) unit of the pressure divided by the SI base unit metre.,2,Torr/m,"1,333 224 x 10² kg/(m² x s²)"
,P86,psi per inch,Compound unit for pressure (pound-force according to the Anglo-American unit system divided by the power of the unit inch according to the Anglo-American and Imperial system of units with the exponent 2) divided by the unit inch according to the Anglo-American and Imperial system of units .,2,psi/in,"2,714 471 x 10⁵ kg/(m² x s²)"
,P87,cubic metre per second square metre,Unit of volume flow cubic meters by second related to the transmission surface in square metres.,1M,(m³/s)/m²,m/s
,P88,rhe,Non SI-conforming unit of fluidity of dynamic viscosity.,3.5,rhe,10 m x kg⁻¹ x s
,P89,pound-force foot per inch,Unit for length-related rotational moment according to the Anglo-American and Imperial system of units.,3.5,lbf·ft/in,"53,378 66 m x kg / s²"
X,P9,nine pack,,3.2,,
,P90,pound-force inch per inch,Unit for length-related rotational moment according to the Anglo-American and Imperial system of units.,3.5,lbf·in/in,"4,448 222 m x kg / s²"
,P91,perm (0 ºC),"Traditional unit for the ability of a material to allow the transition of the steam, defined at a temperature of 0 °C as steam transmittance, where the mass of one grain steam penetrates an area of one foot squared at a pressure from one inch mercury per hour.",3.5,perm (0 ºC) ,"5,721 35 x 10⁻¹¹ kg/(m² x Pa x s)"
,P92,perm (23 ºC),"Traditional unit for the ability of a material to allow the transition of the steam, defined at a temperature of 23 °C as steam transmittance at which the mass of one grain of steam penetrates an area of one square foot at a pressure of one inch mercury per hour.",3.5,perm (23 ºC) ,"5,745 25 x 10⁻¹¹ kg/(m² x Pa x s)"
,P93,byte per second,Unit byte divided by the SI base unit second.,3.6,byte/s,byte/s
,P94,kilobyte per second,1000-fold of the unit byte divided by the SI base unit second.,3.6,kbyte/s,10³ byte/s
,P95,megabyte per second,1 000 000-fold of the unit byte divided by the SI base unit second.,3.6,Mbyte/s,10⁶ byte/s
,P96,reciprocal volt,Reciprocal of the derived SI unit volt.,3.5,1/V,m⁻² x kg⁻¹ x s³ x A
,P97,reciprocal radian,Reciprocal of the unit radian.,3.5,1/rad,1/rad
,P98,pascal to the power sum of stoichiometric numbers,"Unit of the equilibrium constant on the basis of the pressure(ISO 80000-9:2009, 9-35.a).",3.5,PaΣνB,
,P99,mole per cubiv metre to the power sum of stoichiometric numbers,"Unit of the equilibrium constant on the basis of the concentration (ISO 80000-9:2009, 9-36.a).",3.5,(mol/m³)∑νB,
X,PA,packet,"Use UN/ECE Recommendation 21 (refer to Note 2 in the spreadsheet introduction, 1st sheet).",3.3,,
,PAL,pascal,,1,Pa,Pa
X,PB,pair inch,,3.8,,
,PD,pad,A unit of count defining the number of pads (pad: block of paper sheets fastened together at one end).,3.9,,
X,PE,pound equivalent,,3.1,,
X,PF,pallet (lift),"Use UN/ECE Recommendation 21 (refer to Note 2 in the spreadsheet introduction, 1st sheet).",3.3,,
,PFL,proof litre,"A unit of volume equal to one litre of proof spirits, or the alcohol equivalent thereof. Used for measuring the strength of distilled alcoholic liquors, expressed as a percentage of the alcohol content of a standard mixture at a specific temperature.",3.1,,
X,PG,plate,"Use UN/ECE Recommendation 21 (refer to Note 2 in the spreadsheet introduction, 1st sheet).",3.3,,
,PGL,proof gallon,"A unit of volume equal to one gallon of proof spirits, or the alcohol equivalent thereof. Used for measuring the strength of distilled alcoholic liquors, expressed as a percentage of the alcohol content of a standard mixture at a specific temperature.",3.1,,
,PI,pitch,A unit of count defining the number of characters that fit in a horizontal inch.,3.5,,
X,PK,pack,"Use UN/ECE Recommendation 21 (refer to Note 2 in the spreadsheet introduction, 1st sheet).
Synonym: package",3.3,,
X,PL,pail,"Use UN/ECE Recommendation 21 (refer to Note 2 in the spreadsheet introduction, 1st sheet).",3.3,,
,PLA,degree Plato,"A unit of proportion defining the sugar content of a product, especially in relation to beer.",3.5,°P,
